Spatial Frequency(Hz),Modulation(0-1),System time(milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
60.0,0.0,1435093398687,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398695,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398702,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398710,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398722,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398730,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398737,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398744,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398752,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398760,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398773,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398781,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398788,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398796,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398804,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398811,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398819,261.0,160.0,101.0,2.0,
60.0,0.0,1435093398830,260.0,160.0,100.0,2.0,
60.0,0.0,1435093398837,260.0,160.0,100.0,2.0,
60.0,0.0,1435093398845,260.0,160.0,100.0,2.0,
60.0,0.0,1435093398853,260.0,160.0,100.0,2.0,
60.0,0.0,1435093398860,257.0,160.0,97.0,2.0,
60.0,0.0,1435093398867,257.0,160.0,97.0,2.0,
60.0,0.0,1435093398876,257.0,160.0,97.0,2.0,
60.0,0.0,1435093398884,257.0,160.0,97.0,2.0,
60.0,0.0,1435093398892,252.0,160.0,92.0,2.0,
60.0,0.0,1435093398901,252.0,160.0,92.0,2.0,
60.0,0.0,1435093398911,252.0,160.0,92.0,2.0,
60.0,0.0,1435093398918,252.0,160.0,92.0,2.0,
60.0,0.0,1435093398926,246.0,160.0,86.0,2.0,
60.0,0.0,1435093398938,246.0,160.0,86.0,2.0,
60.0,0.0,1435093398948,246.0,160.0,86.0,2.0,
60.0,0.0,1435093398959,243.0,160.0,83.0,2.0,
60.0,0.0,1435093398973,243.0,160.0,83.0,2.0,
60.0,0.0,1435093398981,243.0,160.0,83.0,2.0,
60.0,0.0,1435093398990,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399006,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399024,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399037,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399044,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399057,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399074,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399086,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399094,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399107,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399120,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399128,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399141,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399149,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399157,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399166,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399173,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399182,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399188,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399196,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399204,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399211,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399219,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399226,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399233,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399241,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399249,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399256,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399264,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399271,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399279,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399285,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399294,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399303,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399311,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399320,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399328,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399336,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399343,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399350,238.0,160.0,78.0,2.0,
60.0,0.0,1435093399359,239.0,160.0,79.0,2.0,
60.0,0.0,1435093399373,239.0,160.0,79.0,2.0,
60.0,0.0,1435093399382,239.0,160.0,79.0,2.0,
60.0,0.0,1435093399390,241.0,160.0,81.0,2.0,
60.0,0.0,1435093399398,241.0,160.0,81.0,2.0,
60.0,0.0,1435093399406,241.0,160.0,81.0,2.0,
60.0,0.0,1435093399414,241.0,160.0,81.0,2.0,
60.0,0.0,1435093399421,243.0,160.0,83.0,2.0,
60.0,0.0,1435093399437,243.0,160.0,83.0,2.0,
60.0,0.0,1435093399445,243.0,160.0,83.0,2.0,
60.0,0.0,1435093399451,243.0,160.0,83.0,2.0,
60.0,0.0,1435093399459,246.0,160.0,86.0,2.0,
60.0,0.0,1435093399466,246.0,160.0,86.0,2.0,
60.0,0.0,1435093399475,246.0,160.0,86.0,2.0,
60.0,0.0,1435093399483,246.0,160.0,86.0,2.0,
60.0,0.0,1435093399490,249.0,160.0,89.0,2.0,
60.0,0.0,1435093399498,249.0,160.0,89.0,2.0,
60.0,0.0,1435093399508,249.0,160.0,89.0,2.0,
60.0,0.0,1435093399516,249.0,160.0,89.0,2.0,
60.0,0.0,1435093399522,253.0,160.0,93.0,2.0,
60.0,0.0,1435093399531,253.0,160.0,93.0,2.0,
60.0,0.0,1435093399538,253.0,160.0,93.0,2.0,
60.0,0.0,1435093399547,253.0,160.0,93.0,2.0,
60.0,0.0,1435093399554,257.0,160.0,97.0,2.0,
60.0,0.0,1435093399563,257.0,160.0,97.0,2.0,
60.0,0.0,1435093399571,257.0,160.0,97.0,2.0,
60.0,0.0,1435093399579,257.0,160.0,97.0,2.0,
60.0,0.0,1435093399586,260.0,160.0,100.0,2.0,
60.0,0.0,1435093399595,260.0,160.0,100.0,2.0,
60.0,0.0,1435093399602,260.0,160.0,100.0,2.0,
60.0,0.0,1435093399609,260.0,160.0,100.0,2.0,
60.0,0.0,1435093399616,260.0,160.0,100.0,2.0,
60.0,0.0,1435093399625,264.0,160.0,104.0,2.0,
60.0,0.0,1435093399632,264.0,160.0,104.0,2.0,
60.0,0.0,1435093399640,264.0,160.0,104.0,2.0,
60.0,0.0,1435093399649,264.0,160.0,104.0,2.0,
60.0,0.0,1435093399658,267.0,160.0,107.0,2.0,
60.0,0.0,1435093399664,267.0,160.0,107.0,2.0,
60.0,0.0,1435093399673,267.0,160.0,107.0,2.0,
60.0,0.0,1435093399683,267.0,160.0,107.0,2.0,
60.0,0.0,1435093399692,270.0,160.0,110.0,2.0,
60.0,0.0,1435093399699,270.0,160.0,110.0,2.0,
60.0,0.0,1435093399707,270.0,160.0,110.0,2.0,
60.0,0.0,1435093399714,270.0,160.0,110.0,2.0,
60.0,0.0,1435093399721,270.0,160.0,110.0,2.0,
60.0,0.0,1435093399730,273.0,160.0,113.0,2.0,
60.0,0.0,1435093399744,273.0,160.0,113.0,2.0,
60.0,0.0,1435093399752,273.0,160.0,113.0,2.0,
60.0,0.0,1435093399760,277.0,160.0,117.0,2.0,
60.0,0.0,1435093399769,277.0,160.0,117.0,2.0,
60.0,0.0,1435093399777,277.0,160.0,117.0,2.0,
60.0,0.0,1435093399783,277.0,160.0,117.0,2.0,
60.0,0.0,1435093399791,281.0,160.0,121.0,2.0,
60.0,0.0,1435093399798,281.0,160.0,121.0,2.0,
60.0,0.0,1435093399806,281.0,160.0,121.0,2.0,
60.0,0.0,1435093399813,281.0,160.0,121.0,2.0,
60.0,0.0,1435093399819,281.0,160.0,121.0,2.0,
60.0,0.0,1435093399827,284.0,160.0,124.0,2.0,
60.0,0.0,1435093399834,284.0,160.0,124.0,2.0,
60.0,0.0,1435093399842,284.0,160.0,124.0,2.0,
60.0,0.0,1435093399849,284.0,160.0,124.0,2.0,
60.0,0.0,1435093399861,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399867,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399875,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399882,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399890,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399898,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399907,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399914,289.0,160.0,129.0,2.0,
60.0,0.0,1435093399925,292.0,160.0,132.0,2.0,
60.0,0.0,1435093399932,292.0,160.0,132.0,2.0,
60.0,0.0,1435093399940,292.0,160.0,132.0,2.0,
60.0,0.0,1435093399947,292.0,160.0,132.0,2.0,
60.0,0.0,1435093399955,292.0,160.0,132.0,2.0,
60.0,0.0,1435093399963,296.0,160.0,136.0,2.0,
60.0,0.0,1435093399973,296.0,160.0,136.0,2.0,
60.0,0.0,1435093399981,296.0,160.0,136.0,2.0,
60.0,0.0,1435093399991,296.0,160.0,136.0,2.0,
60.0,0.0,1435093399999,299.0,160.0,139.0,2.0,
60.0,0.0,1435093400008,299.0,160.0,139.0,2.0,
60.0,0.0,1435093400015,299.0,160.0,139.0,2.0,
60.0,0.0,1435093400022,299.0,160.0,139.0,2.0,
60.0,0.0,1435093400030,300.0,160.0,140.0,2.0,
60.0,0.0,1435093400039,300.0,160.0,140.0,2.0,
60.0,0.0,1435093400047,300.0,160.0,140.0,2.0,
60.0,0.0,1435093400057,300.0,160.0,140.0,2.0,
60.0,0.0,1435093400064,302.0,160.0,142.0,2.0,
60.0,0.0,1435093400072,302.0,160.0,142.0,2.0,
60.0,0.0,1435093400081,302.0,160.0,142.0,2.0,
60.0,0.0,1435093400089,302.0,160.0,142.0,2.0,
60.0,0.0,1435093400096,305.0,160.0,145.0,2.0,
60.0,0.0,1435093400105,305.0,160.0,145.0,2.0,
60.0,0.0,1435093400112,305.0,160.0,145.0,2.0,
60.0,0.0,1435093400122,305.0,160.0,145.0,2.0,
60.0,0.0,1435093400132,308.0,160.0,148.0,2.0,
60.0,0.0,1435093400141,308.0,160.0,148.0,2.0,
60.0,0.0,1435093400147,308.0,160.0,148.0,2.0,
60.0,0.0,1435093400156,308.0,160.0,148.0,2.0,
60.0,0.0,1435093400162,313.0,160.0,153.0,2.0,
60.0,0.0,1435093400169,313.0,160.0,153.0,2.0,
60.0,0.0,1435093400177,313.0,160.0,153.0,2.0,
60.0,0.0,1435093400185,313.0,160.0,153.0,2.0,
60.0,0.0,1435093400194,313.0,160.0,153.0,2.0,
60.0,0.0,1435093400201,317.0,160.0,157.0,2.0,
60.0,0.0,1435093400209,317.0,160.0,157.0,2.0,
60.0,0.0,1435093400217,317.0,160.0,157.0,2.0,
60.0,0.0,1435093400224,317.0,160.0,157.0,2.0,
60.0,0.0,1435093400230,322.0,160.0,162.0,2.0,
60.0,0.0,1435093400238,322.0,160.0,162.0,2.0,
60.0,0.0,1435093400247,322.0,160.0,162.0,2.0,
60.0,0.0,1435093400253,322.0,160.0,162.0,2.0,
60.0,0.0,1435093400262,322.0,160.0,162.0,2.0,
60.0,0.0,1435093400273,325.0,160.0,165.0,2.0,
60.0,0.0,1435093400281,325.0,160.0,165.0,2.0,
60.0,0.0,1435093400289,325.0,160.0,165.0,2.0,
60.0,0.0,1435093400296,328.0,160.0,168.0,2.0,
60.0,0.0,1435093400305,328.0,160.0,168.0,2.0,
60.0,0.0,1435093400313,328.0,160.0,168.0,2.0,
60.0,0.0,1435093400321,328.0,160.0,168.0,2.0,
60.0,0.0,1435093400331,330.0,160.0,170.0,2.0,
60.0,0.0,1435093400340,330.0,160.0,170.0,2.0,
60.0,0.0,1435093400346,330.0,160.0,170.0,2.0,
60.0,0.0,1435093400354,330.0,160.0,170.0,2.0,
60.0,0.0,1435093400362,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400368,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400375,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400383,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400395,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400403,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400411,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400419,333.0,160.0,173.0,2.0,
60.0,0.0,1435093400427,337.0,160.0,177.0,2.0,
60.0,0.0,1435093400434,337.0,160.0,177.0,2.0,
60.0,0.0,1435093400449,337.0,160.0,177.0,2.0,
60.0,0.0,1435093400457,340.0,160.0,180.0,2.0,
60.0,0.0,1435093400464,340.0,160.0,180.0,2.0,
60.0,0.0,1435093400472,340.0,160.0,180.0,2.0,
60.0,0.0,1435093400480,340.0,160.0,180.0,2.0,
60.0,0.0,1435093400487,340.0,160.0,180.0,2.0,
60.0,0.0,1435093400496,343.0,160.0,183.0,2.0,
60.0,0.0,1435093400506,343.0,160.0,183.0,2.0,
60.0,0.0,1435093400513,343.0,160.0,183.0,2.0,
60.0,0.0,1435093400521,343.0,160.0,183.0,2.0,
60.0,0.0,1435093400529,348.0,160.0,188.0,2.0,
60.0,0.0,1435093400536,348.0,160.0,188.0,2.0,
60.0,0.0,1435093400543,348.0,160.0,188.0,2.0,
60.0,0.0,1435093400551,348.0,160.0,188.0,2.0,
60.0,0.0,1435093400560,354.0,160.0,194.0,2.0,
60.0,0.0,1435093400567,354.0,160.0,194.0,2.0,
60.0,0.0,1435093400575,354.0,160.0,194.0,2.0,
60.0,0.0,1435093400592,354.0,160.0,194.0,2.0,
60.0,0.0,1435093400600,356.0,160.0,196.0,2.0,
60.0,0.0,1435093400609,356.0,160.0,196.0,2.0,
60.0,0.0,1435093400617,356.0,160.0,196.0,2.0,
60.0,0.0,1435093400629,356.0,160.0,196.0,2.0,
60.0,0.0,1435093400640,358.0,160.0,198.0,2.0,
60.0,0.0,1435093400647,358.0,160.0,198.0,2.0,
60.0,0.0,1435093400656,358.0,160.0,198.0,2.0,
60.0,0.0,1435093400667,358.0,160.0,198.0,2.0,
60.0,0.0,1435093400675,358.0,160.0,198.0,2.0,
60.0,0.0,1435093400687,358.0,160.0,198.0,2.0,
60.0,0.0,1435093400695,358.0,160.0,198.0,2.0,
60.0,0.0,1435093400703,359.0,160.0,199.0,2.0,
60.0,0.0,1435093400721,359.0,160.0,199.0,2.0,
60.0,0.0,1435093400737,360.0,160.0,200.0,2.0,
60.0,0.0,1435093400746,360.0,160.0,200.0,2.0,
60.0,0.0,1435093400753,360.0,160.0,200.0,2.0,
60.0,0.0,1435093400761,363.0,160.0,203.0,2.0,
60.0,0.0,1435093400770,363.0,160.0,203.0,2.0,
60.0,0.0,1435093400787,363.0,160.0,203.0,2.0,
60.0,0.0,1435093400800,365.0,160.0,205.0,2.0,
60.0,0.0,1435093400807,365.0,160.0,205.0,2.0,
60.0,0.0,1435093400814,365.0,160.0,205.0,2.0,
60.0,0.0,1435093400822,365.0,160.0,205.0,2.0,
60.0,0.0,1435093400835,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400853,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400868,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400882,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400890,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400899,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400908,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400920,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400932,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400940,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400948,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400957,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400970,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400978,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093400987,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093401002,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093401010,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093401020,1006.0,160.0,846.0,2.0,
60.0,0.0,1435093401031,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401037,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401048,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401056,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401064,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401071,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401079,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401088,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401096,1005.0,160.0,845.0,2.0,
60.0,0.0,1435093401106,1000.0,160.0,840.0,2.0,
60.0,0.0,1435093401112,1000.0,160.0,840.0,2.0,
60.0,0.0,1435093401120,1000.0,160.0,840.0,2.0,
60.0,0.0,1435093401128,1000.0,160.0,840.0,2.0,
60.0,0.0,1435093401135,995.0,160.0,835.0,2.0,
60.0,0.0,1435093401143,995.0,160.0,835.0,2.0,
60.0,0.0,1435093401151,995.0,160.0,835.0,2.0,
60.0,0.0,1435093401164,995.0,160.0,835.0,2.0,
60.0,0.0,1435093401172,990.0,160.0,830.0,2.0,
60.0,0.0,1435093401180,990.0,160.0,830.0,2.0,
60.0,0.0,1435093401187,990.0,160.0,830.0,2.0,
60.0,0.0,1435093401195,990.0,160.0,830.0,2.0,
60.0,0.0,1435093401201,987.0,160.0,827.0,2.0,
60.0,0.0,1435093401209,987.0,160.0,827.0,2.0,
60.0,0.0,1435093401217,987.0,160.0,827.0,2.0,
60.0,0.0,1435093401224,987.0,160.0,827.0,2.0,
60.0,0.0,1435093401232,987.0,160.0,827.0,2.0,
60.0,0.0,1435093401240,984.0,160.0,824.0,2.0,
60.0,0.0,1435093401248,984.0,160.0,824.0,2.0,
60.0,0.0,1435093401256,984.0,160.0,824.0,2.0,
60.0,0.0,1435093401263,984.0,160.0,824.0,2.0,
60.0,0.0,1435093401273,981.0,160.0,821.0,2.0,
60.0,0.0,1435093401280,981.0,160.0,821.0,2.0,
60.0,0.0,1435093401288,981.0,160.0,821.0,2.0,
60.0,0.0,1435093401294,981.0,160.0,821.0,2.0,
60.0,0.0,1435093401303,977.0,160.0,817.0,2.0,
60.0,0.0,1435093401312,977.0,160.0,817.0,2.0,
60.0,0.0,1435093401319,977.0,160.0,817.0,2.0,
60.0,0.0,1435093401327,977.0,160.0,817.0,2.0,
60.0,0.0,1435093401335,972.0,160.0,812.0,2.0,
60.0,0.0,1435093401343,972.0,160.0,812.0,2.0,
60.0,0.0,1435093401350,972.0,160.0,812.0,2.0,
60.0,0.0,1435093401359,972.0,160.0,812.0,2.0,
60.0,0.0,1435093401367,969.0,160.0,809.0,2.0,
60.0,0.0,1435093401375,969.0,160.0,809.0,2.0,
60.0,0.0,1435093401390,969.0,160.0,809.0,2.0,
60.0,0.0,1435093401397,969.0,160.0,809.0,2.0,
60.0,0.0,1435093401405,967.0,160.0,807.0,2.0,
60.0,0.0,1435093401413,967.0,160.0,807.0,2.0,
60.0,0.0,1435093401423,967.0,160.0,807.0,2.0,
60.0,0.0,1435093401430,967.0,160.0,807.0,2.0,
60.0,0.0,1435093401439,964.0,160.0,804.0,2.0,
60.0,0.0,1435093401448,964.0,160.0,804.0,2.0,
60.0,0.0,1435093401456,964.0,160.0,804.0,2.0,
60.0,0.0,1435093401462,964.0,160.0,804.0,2.0,
60.0,0.0,1435093401470,961.0,160.0,801.0,2.0,
60.0,0.0,1435093401477,961.0,160.0,801.0,2.0,
60.0,0.0,1435093401487,961.0,160.0,801.0,2.0,
60.0,0.0,1435093401495,961.0,160.0,801.0,2.0,
60.0,0.0,1435093401503,958.0,160.0,798.0,2.0,
60.0,0.0,1435093401511,958.0,160.0,798.0,2.0,
60.0,0.0,1435093401520,958.0,160.0,798.0,2.0,
60.0,0.0,1435093401527,958.0,160.0,798.0,2.0,
60.0,0.0,1435093401535,954.0,160.0,794.0,2.0,
60.0,0.0,1435093401542,954.0,160.0,794.0,2.0,
60.0,0.0,1435093401549,954.0,160.0,794.0,2.0,
60.0,0.0,1435093401562,954.0,160.0,794.0,2.0,
60.0,0.0,1435093401569,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401578,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401586,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401593,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401601,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401609,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401616,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401624,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401633,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401642,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401650,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401658,951.0,160.0,791.0,2.0,
60.0,0.0,1435093401666,946.0,160.0,786.0,2.0,
60.0,0.0,1435093401675,946.0,160.0,786.0,2.0,
60.0,0.0,1435093401686,946.0,160.0,786.0,2.0,
60.0,0.0,1435093401697,946.0,160.0,786.0,2.0,
60.0,0.0,1435093401707,939.0,160.0,779.0,2.0,
60.0,0.0,1435093401714,939.0,160.0,779.0,2.0,
60.0,0.0,1435093401726,939.0,160.0,779.0,2.0,
60.0,0.0,1435093401740,936.0,160.0,776.0,2.0,
60.0,0.0,1435093401747,936.0,160.0,776.0,2.0,
60.0,0.0,1435093401754,936.0,160.0,776.0,2.0,
60.0,0.0,1435093401762,936.0,160.0,776.0,2.0,
60.0,0.0,1435093401770,936.0,160.0,776.0,2.0,
60.0,0.0,1435093401777,932.0,160.0,772.0,2.0,
60.0,0.0,1435093401785,932.0,160.0,772.0,2.0,
60.0,0.0,1435093401792,932.0,160.0,772.0,2.0,
60.0,0.0,1435093401800,932.0,160.0,772.0,2.0,
60.0,0.0,1435093401809,927.0,160.0,767.0,2.0,
60.0,0.0,1435093401817,927.0,160.0,767.0,2.0,
60.0,0.0,1435093401825,927.0,160.0,767.0,2.0,
60.0,0.0,1435093401833,927.0,160.0,767.0,2.0,
60.0,0.0,1435093401841,925.0,160.0,765.0,2.0,
60.0,0.0,1435093401849,925.0,160.0,765.0,2.0,
60.0,0.0,1435093401858,925.0,160.0,765.0,2.0,
60.0,0.0,1435093401873,924.0,160.0,764.0,2.0,
60.0,0.0,1435093401880,924.0,160.0,764.0,2.0,
60.0,0.0,1435093401888,924.0,160.0,764.0,2.0,
60.0,0.0,1435093401895,924.0,160.0,764.0,2.0,
60.0,0.0,1435093401905,921.0,160.0,761.0,2.0,
60.0,0.0,1435093401912,921.0,160.0,761.0,2.0,
60.0,0.0,1435093401920,921.0,160.0,761.0,2.0,
60.0,0.0,1435093401927,921.0,160.0,761.0,2.0,
60.0,0.0,1435093401937,920.0,160.0,760.0,2.0,
60.0,0.0,1435093401944,920.0,160.0,760.0,2.0,
60.0,0.0,1435093401952,920.0,160.0,760.0,2.0,
60.0,0.0,1435093401959,920.0,160.0,760.0,2.0,
60.0,0.0,1435093401967,920.0,160.0,760.0,2.0,
60.0,0.0,1435093401976,918.0,160.0,758.0,2.0,
60.0,0.0,1435093401984,918.0,160.0,758.0,2.0,
60.0,0.0,1435093401991,918.0,160.0,758.0,2.0,
60.0,0.0,1435093401999,918.0,160.0,758.0,2.0,
60.0,0.0,1435093402009,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402020,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402026,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402034,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402041,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402047,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402054,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402061,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402072,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402080,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402088,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402095,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402103,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402110,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402119,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402126,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402136,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402145,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402154,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402160,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402168,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402176,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402182,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402190,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402203,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402210,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402218,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402226,915.0,160.0,755.0,2.0,
60.0,0.0,1435093402234,916.0,160.0,756.0,2.0,
60.0,0.0,1435093402242,916.0,160.0,756.0,2.0,
60.0,0.0,1435093402249,916.0,160.0,756.0,2.0,
60.0,0.0,1435093402257,916.0,160.0,756.0,2.0,
60.0,0.0,1435093402265,916.0,160.0,756.0,2.0,
60.0,0.0,1435093402273,919.0,160.0,759.0,2.0,
60.0,0.0,1435093402279,919.0,160.0,759.0,2.0,
60.0,0.0,1435093402288,919.0,160.0,759.0,2.0,
60.0,0.0,1435093402295,919.0,160.0,759.0,2.0,
60.0,0.0,1435093402304,922.0,160.0,762.0,2.0,
60.0,0.0,1435093402312,922.0,160.0,762.0,2.0,
60.0,0.0,1435093402321,922.0,160.0,762.0,2.0,
60.0,0.0,1435093402328,922.0,160.0,762.0,2.0,
60.0,0.0,1435093402335,925.0,160.0,765.0,2.0,
60.0,0.0,1435093402343,925.0,160.0,765.0,2.0,
60.0,0.0,1435093402350,925.0,160.0,765.0,2.0,
60.0,0.0,1435093402359,925.0,160.0,765.0,2.0,
60.0,0.0,1435093402369,933.0,160.0,773.0,2.0,
60.0,0.0,1435093402377,933.0,160.0,773.0,2.0,
60.0,0.0,1435093402384,933.0,160.0,773.0,2.0,
60.0,0.0,1435093402393,933.0,160.0,773.0,2.0,
60.0,0.0,1435093402404,940.0,160.0,780.0,2.0,
60.0,0.0,1435093402411,940.0,160.0,780.0,2.0,
60.0,0.0,1435093402421,940.0,160.0,780.0,2.0,
60.0,0.0,1435093402428,940.0,160.0,780.0,2.0,
60.0,0.0,1435093402436,940.0,160.0,780.0,2.0,
60.0,0.0,1435093402443,946.0,160.0,786.0,2.0,
60.0,0.0,1435093402452,946.0,160.0,786.0,2.0,
60.0,0.0,1435093402459,946.0,160.0,786.0,2.0,
60.0,0.0,1435093402466,946.0,160.0,786.0,2.0,
60.0,0.0,1435093402474,950.0,160.0,790.0,2.0,
60.0,0.0,1435093402489,950.0,160.0,790.0,2.0,
60.0,0.0,1435093402497,950.0,160.0,790.0,2.0,
60.0,0.0,1435093402506,954.0,160.0,794.0,2.0,
60.0,0.0,1435093402513,954.0,160.0,794.0,2.0,
