Spatial Frequency(Hz),Modulation(0-1),System time since start (milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
20.0,1.0,57631,320,320,0.0,4.0,
20.0,1.0,57664,320,320,0.0,4.0,
20.0,1.0,57695,320,320,0.0,4.0,
20.0,1.0,57729,320,320,0.0,4.0,
20.0,1.0,57764,320,320,0.0,4.0,
20.0,1.0,57798,320,320,0.0,4.0,
20.0,1.0,57829,320,320,0.0,4.0,
20.0,1.0,57861,320,320,0.0,4.0,
20.0,1.0,57893,320,320,0.0,4.0,
20.0,1.0,57924,320,320,0.0,4.0,
20.0,1.0,57957,320,320,0.0,4.0,
20.0,1.0,57989,320,320,0.0,4.0,
20.0,1.0,58019,320,320,0.0,4.0,
20.0,1.0,58053,320,320,0.0,4.0,
20.0,1.0,58085,320,320,0.0,4.0,
20.0,1.0,58116,320,320,0.0,4.0,
20.0,1.0,58149,320,320,0.0,4.0,
20.0,1.0,58182,320,320,0.0,4.0,
20.0,1.0,58213,320,320,0.0,4.0,
20.0,1.0,58245,320,320,0.0,4.0,
20.0,1.0,58277,320,320,0.0,4.0,
20.0,1.0,58309,320,320,0.0,4.0,
20.0,1.0,58341,320,320,0.0,4.0,
20.0,1.0,58373,320,320,0.0,4.0,
20.0,1.0,58403,320,320,0.0,4.0,
20.0,1.0,58433,320,320,0.0,4.0,
20.0,1.0,58466,320,320,0.0,4.0,
20.0,1.0,58501,320,320,0.0,4.0,
20.0,1.0,58533,320,320,0.0,4.0,
20.0,1.0,58567,320,320,0.0,4.0,
20.0,1.0,58600,320,320,0.0,4.0,
20.0,1.0,58634,320,320,0.0,4.0,
20.0,1.0,58667,320,320,0.0,4.0,
20.0,1.0,58701,320,320,0.0,4.0,
20.0,1.0,58734,320,320,0.0,4.0,
20.0,1.0,58767,320,320,0.0,4.0,
20.0,1.0,58801,320,320,0.0,4.0,
20.0,1.0,58834,320,320,0.0,4.0,
20.0,1.0,58868,320,320,0.0,4.0,
20.0,1.0,58901,320,320,0.0,4.0,
20.0,1.0,58934,320,320,0.0,4.0,
20.0,1.0,58968,320,320,0.0,4.0,
20.0,1.0,59001,320,320,0.0,4.0,
20.0,1.0,59035,320,320,0.0,4.0,
20.0,1.0,59069,320,320,0.0,4.0,
20.0,1.0,59101,320,320,0.0,4.0,
20.0,1.0,59135,320,320,0.0,4.0,
20.0,1.0,59168,320,320,0.0,4.0,
20.0,1.0,59202,320,320,0.0,4.0,
20.0,1.0,59235,320,320,0.0,4.0,
20.0,1.0,59269,320,320,0.0,4.0,
20.0,1.0,59301,320,320,0.0,4.0,
20.0,1.0,59335,320,320,0.0,4.0,
20.0,1.0,59370,320,320,0.0,4.0,
20.0,1.0,59402,320,320,0.0,4.0,
20.0,1.0,59436,320,320,0.0,4.0,
20.0,1.0,59471,320,320,0.0,4.0,
20.0,1.0,59503,320,320,0.0,4.0,
20.0,1.0,59537,320,320,0.0,4.0,
20.0,1.0,59569,320,320,0.0,4.0,
20.0,1.0,59603,320,320,0.0,4.0,
20.0,1.0,59637,320,320,0.0,4.0,
20.0,1.0,59670,320,320,0.0,4.0,
20.0,1.0,59703,320,320,0.0,4.0,
20.0,1.0,59737,320,320,0.0,4.0,
20.0,1.0,59770,320,320,0.0,4.0,
20.0,1.0,59803,320,320,0.0,4.0,
20.0,1.0,59837,320,320,0.0,4.0,
20.0,1.0,59870,320,320,0.0,4.0,
20.0,1.0,59904,320,320,0.0,4.0,
20.0,1.0,59937,320,320,0.0,4.0,
20.0,1.0,59970,320,320,0.0,4.0,
20.0,1.0,60004,320,320,0.0,4.0,
20.0,1.0,60037,320,320,0.0,4.0,
20.0,1.0,60071,320,320,0.0,4.0,
20.0,1.0,60104,320,320,0.0,4.0,
20.0,1.0,60137,320,320,0.0,4.0,
20.0,1.0,60171,320,320,0.0,4.0,
20.0,1.0,60204,320,320,0.0,4.0,
20.0,1.0,60237,320,320,0.0,4.0,
20.0,1.0,60268,320,320,0.0,4.0,
20.0,1.0,60301,320,320,0.0,4.0,
20.0,1.0,60332,320,320,0.0,4.0,
20.0,1.0,60365,320,320,0.0,4.0,
20.0,1.0,60397,320,320,0.0,4.0,
20.0,1.0,60429,320,320,0.0,4.0,
20.0,1.0,60459,320,320,0.0,4.0,
20.0,1.0,60493,320,320,0.0,4.0,
20.0,1.0,60525,320,320,0.0,4.0,
20.0,1.0,60557,320,320,0.0,4.0,
20.0,1.0,60589,320,320,0.0,4.0,
20.0,1.0,60622,320,320,0.0,4.0,
20.0,1.0,60656,320,320,0.0,4.0,
20.0,1.0,60689,320,320,0.0,4.0,
20.0,1.0,60723,320,320,0.0,4.0,
20.0,1.0,60756,320,320,0.0,4.0,
20.0,1.0,60789,320,320,0.0,4.0,
20.0,1.0,60823,320,320,0.0,4.0,
20.0,1.0,60856,320,320,0.0,4.0,
20.0,1.0,60889,320,320,0.0,4.0,
20.0,1.0,60923,320,320,0.0,4.0,
20.0,1.0,60956,320,320,0.0,4.0,
20.0,1.0,60990,320,320,0.0,4.0,
20.0,1.0,61024,320,320,0.0,4.0,
20.0,1.0,61057,320,320,0.0,4.0,
20.0,1.0,61090,320,320,0.0,4.0,
20.0,1.0,61124,320,320,0.0,4.0,
20.0,1.0,61158,320,320,0.0,4.0,
20.0,1.0,61190,320,320,0.0,4.0,
20.0,1.0,61224,320,320,0.0,4.0,
20.0,1.0,61257,320,320,0.0,4.0,
20.0,1.0,61291,320,320,0.0,4.0,
20.0,1.0,61324,320,320,0.0,4.0,
20.0,1.0,61358,320,320,0.0,4.0,
20.0,1.0,61391,320,320,0.0,4.0,
20.0,1.0,61424,320,320,0.0,4.0,
20.0,1.0,61458,320,320,0.0,4.0,
20.0,1.0,61491,320,320,0.0,4.0,
20.0,1.0,61525,320,320,0.0,4.0,
20.0,1.0,61559,320,320,0.0,4.0,
20.0,1.0,61591,320,320,0.0,4.0,
20.0,1.0,61625,320,320,0.0,4.0,
20.0,1.0,61658,320,320,0.0,4.0,
20.0,1.0,61692,320,320,0.0,4.0,
20.0,1.0,61726,320,320,0.0,4.0,
20.0,1.0,61759,320,320,0.0,4.0,
20.0,1.0,61792,320,320,0.0,4.0,
20.0,1.0,61826,320,320,0.0,4.0,
20.0,1.0,61859,320,320,0.0,4.0,
20.0,1.0,61892,320,320,0.0,4.0,
20.0,1.0,61925,320,320,0.0,4.0,
20.0,1.0,61959,320,320,0.0,4.0,
20.0,1.0,61993,320,320,0.0,4.0,
20.0,1.0,62026,320,320,0.0,4.0,
20.0,1.0,62059,320,320,0.0,4.0,
20.0,1.0,62093,320,320,0.0,4.0,
20.0,1.0,62127,320,320,0.0,4.0,
20.0,1.0,62161,320,320,0.0,4.0,
20.0,1.0,62193,320,320,0.0,4.0,
20.0,1.0,62227,320,320,0.0,4.0,
20.0,1.0,62260,320,320,0.0,4.0,
20.0,1.0,62293,320,320,0.0,4.0,
20.0,1.0,62327,320,320,0.0,4.0,
20.0,1.0,62360,320,320,0.0,4.0,
20.0,1.0,62394,320,320,0.0,4.0,
20.0,1.0,62427,320,320,0.0,4.0,
20.0,1.0,62460,320,320,0.0,4.0,
20.0,1.0,62494,320,320,0.0,4.0,
20.0,1.0,62527,320,320,0.0,4.0,
20.0,1.0,62561,320,320,0.0,4.0,
20.0,1.0,62594,320,320,0.0,4.0,
20.0,1.0,62628,320,320,0.0,4.0,
20.0,1.0,62658,320,320,0.0,4.0,
20.0,1.0,62693,320,320,0.0,4.0,
20.0,1.0,62725,320,320,0.0,4.0,
20.0,1.0,62759,320,320,0.0,4.0,
20.0,1.0,62794,320,320,0.0,4.0,
20.0,1.0,62828,320,320,0.0,4.0,
20.0,1.0,62862,320,320,0.0,4.0,
20.0,1.0,62895,320,320,0.0,4.0,
20.0,1.0,62928,320,320,0.0,4.0,
20.0,1.0,62962,320,320,0.0,4.0,
20.0,1.0,62995,320,320,0.0,4.0,
20.0,1.0,63029,320,320,0.0,4.0,
20.0,1.0,63062,320,320,0.0,4.0,
20.0,1.0,63095,320,320,0.0,4.0,
20.0,1.0,63130,320,320,0.0,4.0,
20.0,1.0,63162,320,320,0.0,4.0,
20.0,1.0,63196,320,320,0.0,4.0,
20.0,1.0,63230,320,320,0.0,4.0,
20.0,1.0,63264,320,320,0.0,4.0,
20.0,1.0,63297,320,320,0.0,4.0,
20.0,1.0,63331,320,320,0.0,4.0,
20.0,1.0,63363,320,320,0.0,4.0,
20.0,1.0,63396,320,320,0.0,4.0,
20.0,1.0,63430,320,320,0.0,4.0,
20.0,1.0,63463,320,320,0.0,4.0,
20.0,1.0,63497,320,320,0.0,4.0,
20.0,1.0,63530,320,320,0.0,4.0,
20.0,1.0,63563,320,320,0.0,4.0,
20.0,1.0,63598,320,320,0.0,4.0,
20.0,1.0,63632,320,320,0.0,4.0,
20.0,1.0,63664,320,320,0.0,4.0,
20.0,1.0,63697,320,320,0.0,4.0,
20.0,1.0,63731,320,320,0.0,4.0,
20.0,1.0,63764,320,320,0.0,4.0,
20.0,1.0,63797,320,320,0.0,4.0,
20.0,1.0,63829,320,320,0.0,4.0,
20.0,1.0,63860,320,320,0.0,4.0,
20.0,1.0,63893,320,320,0.0,4.0,
20.0,1.0,63925,320,320,0.0,4.0,
20.0,1.0,63959,320,320,0.0,4.0,
20.0,1.0,63994,320,320,0.0,4.0,
20.0,1.0,64029,320,320,0.0,4.0,
20.0,1.0,64061,320,320,0.0,4.0,
20.0,1.0,64092,320,320,0.0,4.0,
20.0,1.0,64124,320,320,0.0,4.0,
20.0,1.0,64156,320,320,0.0,4.0,
20.0,1.0,64187,320,320,0.0,4.0,
20.0,1.0,64220,320,320,0.0,4.0,
20.0,1.0,64252,320,320,0.0,4.0,
20.0,1.0,64285,320,320,0.0,4.0,
20.0,1.0,64319,320,320,0.0,4.0,
20.0,1.0,64350,320,320,0.0,4.0,
20.0,1.0,64382,320,320,0.0,4.0,
20.0,1.0,64416,320,320,0.0,4.0,
20.0,1.0,64450,320,320,0.0,4.0,
20.0,1.0,64483,320,320,0.0,4.0,
20.0,1.0,64516,320,320,0.0,4.0,
20.0,1.0,64549,320,320,0.0,4.0,
20.0,1.0,64583,320,320,0.0,4.0,
20.0,1.0,64686,320,320,0.0,4.0,
20.0,1.0,64717,320,320,0.0,4.0,
20.0,1.0,64750,320,320,0.0,4.0,
20.0,1.0,64783,320,320,0.0,4.0,
20.0,1.0,64817,320,320,0.0,4.0,
20.0,1.0,64848,320,320,0.0,4.0,
20.0,1.0,64879,320,320,0.0,4.0,
20.0,1.0,64914,320,320,0.0,4.0,
20.0,1.0,64948,320,320,0.0,4.0,
20.0,1.0,64980,320,320,0.0,4.0,
20.0,1.0,65012,320,320,0.0,4.0,
20.0,1.0,65045,320,320,0.0,4.0,
20.0,1.0,65076,320,320,0.0,4.0,
20.0,1.0,65107,320,320,0.0,4.0,
20.0,1.0,65138,320,320,0.0,4.0,
20.0,1.0,65171,320,320,0.0,4.0,
20.0,1.0,65201,320,320,0.0,4.0,
20.0,1.0,65235,320,320,0.0,4.0,
20.0,1.0,65268,320,320,0.0,4.0,
20.0,1.0,65301,320,320,0.0,4.0,
20.0,1.0,65335,320,320,0.0,4.0,
20.0,1.0,65369,320,320,0.0,4.0,
20.0,1.0,65402,320,320,0.0,4.0,
20.0,1.0,65435,320,320,0.0,4.0,
20.0,1.0,65468,320,320,0.0,4.0,
20.0,1.0,65502,320,320,0.0,4.0,
20.0,1.0,65535,320,320,0.0,4.0,
20.0,1.0,65569,320,320,0.0,4.0,
20.0,1.0,65602,320,320,0.0,4.0,
20.0,1.0,65636,320,320,0.0,4.0,
20.0,1.0,65668,320,320,0.0,4.0,
20.0,1.0,65702,320,320,0.0,4.0,
20.0,1.0,65736,320,320,0.0,4.0,
20.0,1.0,65771,320,320,0.0,4.0,
20.0,1.0,65804,320,320,0.0,4.0,
20.0,1.0,65836,320,320,0.0,4.0,
20.0,1.0,65870,320,320,0.0,4.0,
20.0,1.0,65903,320,320,0.0,4.0,
20.0,1.0,65936,320,320,0.0,4.0,
20.0,1.0,65970,320,320,0.0,4.0,
20.0,1.0,66003,320,320,0.0,4.0,
20.0,1.0,66038,320,320,0.0,4.0,
20.0,1.0,66070,320,320,0.0,4.0,
20.0,1.0,66104,320,320,0.0,4.0,
20.0,1.0,66137,320,320,0.0,4.0,
20.0,1.0,66170,320,320,0.0,4.0,
20.0,1.0,66204,320,320,0.0,4.0,
20.0,1.0,66238,320,320,0.0,4.0,
20.0,1.0,66271,320,320,0.0,4.0,
20.0,1.0,66304,320,320,0.0,4.0,
20.0,1.0,66337,320,320,0.0,4.0,
20.0,1.0,66371,320,320,0.0,4.0,
20.0,1.0,66404,320,320,0.0,4.0,
20.0,1.0,66435,320,320,0.0,4.0,
20.0,1.0,66468,320,320,0.0,4.0,
20.0,1.0,66500,320,320,0.0,4.0,
20.0,1.0,66532,320,320,0.0,4.0,
20.0,1.0,66565,320,320,0.0,4.0,
20.0,1.0,66598,320,320,0.0,4.0,
20.0,1.0,66631,320,320,0.0,4.0,
20.0,1.0,66664,320,320,0.0,4.0,
20.0,1.0,66697,320,320,0.0,4.0,
20.0,1.0,66730,320,320,0.0,4.0,
20.0,1.0,66763,320,320,0.0,4.0,
20.0,1.0,66796,320,320,0.0,4.0,
20.0,1.0,66827,320,320,0.0,4.0,
20.0,1.0,66858,320,320,0.0,4.0,
20.0,1.0,66889,320,320,0.0,4.0,
20.0,1.0,66922,320,320,0.0,4.0,
20.0,1.0,66956,320,320,0.0,4.0,
20.0,1.0,66990,320,320,0.0,4.0,
20.0,1.0,67023,320,320,0.0,4.0,
20.0,1.0,67056,320,320,0.0,4.0,
20.0,1.0,67090,320,320,0.0,4.0,
20.0,1.0,67123,320,320,0.0,4.0,
20.0,1.0,67156,320,320,0.0,4.0,
20.0,1.0,67190,320,320,0.0,4.0,
20.0,1.0,67224,320,320,0.0,4.0,
20.0,1.0,67258,320,320,0.0,4.0,
20.0,1.0,67290,320,320,0.0,4.0,
20.0,1.0,67323,320,320,0.0,4.0,
20.0,1.0,67357,320,320,0.0,4.0,
20.0,1.0,67390,320,320,0.0,4.0,
20.0,1.0,67424,320,320,0.0,4.0,
20.0,1.0,67457,320,320,0.0,4.0,
20.0,1.0,67491,320,320,0.0,4.0,
20.0,1.0,67524,320,320,0.0,4.0,
20.0,1.0,67557,320,320,0.0,4.0,
20.0,1.0,67588,320,320,0.0,4.0,
20.0,1.0,67619,320,320,0.0,4.0,
20.0,1.0,67652,320,320,0.0,4.0,
20.0,1.0,67685,320,320,0.0,4.0,
20.0,1.0,67716,320,320,0.0,4.0,
20.0,1.0,67747,320,320,0.0,4.0,
20.0,1.0,67780,320,320,0.0,4.0,
20.0,1.0,67812,320,320,0.0,4.0,
20.0,1.0,67845,320,320,0.0,4.0,
20.0,1.0,67876,320,320,0.0,4.0,
20.0,1.0,67911,320,320,0.0,4.0,
20.0,1.0,67943,320,320,0.0,4.0,
20.0,1.0,67977,320,320,0.0,4.0,
20.0,1.0,68011,320,320,0.0,4.0,
20.0,1.0,68042,320,320,0.0,4.0,
20.0,1.0,68075,320,320,0.0,4.0,
20.0,1.0,68109,320,320,0.0,4.0,
20.0,1.0,68142,320,320,0.0,4.0,
20.0,1.0,68176,320,320,0.0,4.0,
20.0,1.0,68209,320,320,0.0,4.0,
20.0,1.0,68243,320,320,0.0,4.0,
20.0,1.0,68276,320,320,0.0,4.0,
20.0,1.0,68308,320,320,0.0,4.0,
20.0,1.0,68343,320,320,0.0,4.0,
20.0,1.0,68376,320,320,0.0,4.0,
20.0,1.0,68410,320,320,0.0,4.0,
20.0,1.0,68443,320,320,0.0,4.0,
20.0,1.0,68476,320,320,0.0,4.0,
20.0,1.0,68510,320,320,0.0,4.0,
20.0,1.0,68543,320,320,0.0,4.0,
20.0,1.0,68577,320,320,0.0,4.0,
20.0,1.0,68609,320,320,0.0,4.0,
20.0,1.0,68644,320,320,0.0,4.0,
20.0,1.0,68677,320,320,0.0,4.0,
20.0,1.0,68710,320,320,0.0,4.0,
20.0,1.0,68744,320,320,0.0,4.0,
20.0,1.0,68777,320,320,0.0,4.0,
20.0,1.0,68811,320,320,0.0,4.0,
20.0,1.0,68844,320,320,0.0,4.0,
20.0,1.0,68879,320,320,0.0,4.0,
20.0,1.0,68911,320,320,0.0,4.0,
20.0,1.0,68944,320,320,0.0,4.0,
20.0,1.0,68978,320,320,0.0,4.0,
20.0,1.0,69011,320,320,0.0,4.0,
20.0,1.0,69046,320,320,0.0,4.0,
20.0,1.0,69076,320,320,0.0,4.0,
20.0,1.0,69108,320,320,0.0,4.0,
20.0,1.0,69140,320,320,0.0,4.0,
20.0,1.0,69172,320,320,0.0,4.0,
20.0,1.0,69204,320,320,0.0,4.0,
20.0,1.0,69239,320,320,0.0,4.0,
20.0,1.0,69274,320,320,0.0,4.0,
20.0,1.0,69308,320,320,0.0,4.0,
20.0,1.0,69340,320,320,0.0,4.0,
20.0,1.0,69372,320,320,0.0,4.0,
20.0,1.0,69404,320,320,0.0,4.0,
20.0,1.0,69436,320,320,0.0,4.0,
20.0,1.0,69468,320,320,0.0,4.0,
20.0,1.0,69500,320,320,0.0,4.0,
20.0,1.0,69532,320,320,0.0,4.0,
20.0,1.0,69563,320,320,0.0,4.0,
20.0,1.0,69596,320,320,0.0,4.0,
20.0,1.0,69630,320,320,0.0,4.0,
20.0,1.0,69663,320,320,0.0,4.0,
20.0,1.0,69696,320,320,0.0,4.0,
20.0,1.0,69730,320,320,0.0,4.0,
20.0,1.0,69763,320,320,0.0,4.0,
20.0,1.0,69797,320,320,0.0,4.0,
20.0,1.0,69830,320,320,0.0,4.0,
20.0,1.0,69864,320,320,0.0,4.0,
20.0,1.0,69897,320,320,0.0,4.0,
20.0,1.0,69930,320,320,0.0,4.0,
20.0,1.0,69965,320,320,0.0,4.0,
20.0,1.0,69997,320,320,0.0,4.0,
20.0,1.0,70031,320,320,0.0,4.0,
20.0,1.0,70064,320,320,0.0,4.0,
20.0,1.0,70098,320,320,0.0,4.0,
20.0,1.0,70131,320,320,0.0,4.0,
20.0,1.0,70165,320,320,0.0,4.0,
20.0,1.0,70199,320,320,0.0,4.0,
20.0,1.0,70231,320,320,0.0,4.0,
20.0,1.0,70265,320,320,0.0,4.0,
20.0,1.0,70298,320,320,0.0,4.0,
20.0,1.0,70331,320,320,0.0,4.0,
20.0,1.0,70366,320,320,0.0,4.0,
20.0,1.0,70398,320,320,0.0,4.0,
20.0,1.0,70432,320,320,0.0,4.0,
20.0,1.0,70465,320,320,0.0,4.0,
20.0,1.0,70499,320,320,0.0,4.0,
20.0,1.0,70533,320,320,0.0,4.0,
20.0,1.0,70566,320,320,0.0,4.0,
20.0,1.0,70599,320,320,0.0,4.0,
20.0,1.0,70632,320,320,0.0,4.0,
20.0,1.0,70666,320,320,0.0,4.0,
20.0,1.0,70699,320,320,0.0,4.0,
20.0,1.0,70733,320,320,0.0,4.0,
20.0,1.0,70766,320,320,0.0,4.0,
20.0,1.0,70800,320,320,0.0,4.0,
20.0,1.0,70833,320,320,0.0,4.0,
20.0,1.0,70866,320,320,0.0,4.0,
20.0,1.0,70900,320,320,0.0,4.0,
20.0,1.0,70933,320,320,0.0,4.0,
20.0,1.0,70966,320,320,0.0,4.0,
20.0,1.0,71000,320,320,0.0,4.0,
20.0,1.0,71033,320,320,0.0,4.0,
20.0,1.0,71067,320,320,0.0,4.0,
20.0,1.0,71100,320,320,0.0,4.0,
20.0,1.0,71134,320,320,0.0,4.0,
20.0,1.0,71167,320,320,0.0,4.0,
20.0,1.0,71200,320,320,0.0,4.0,
20.0,1.0,71234,320,320,0.0,4.0,
20.0,1.0,71268,320,320,0.0,4.0,
20.0,1.0,71300,320,320,0.0,4.0,
20.0,1.0,71334,320,320,0.0,4.0,
20.0,1.0,71368,320,320,0.0,4.0,
20.0,1.0,71401,320,320,0.0,4.0,
20.0,1.0,71434,320,320,0.0,4.0,
20.0,1.0,71469,320,320,0.0,4.0,
20.0,1.0,71501,320,320,0.0,4.0,
20.0,1.0,71535,320,320,0.0,4.0,
20.0,1.0,71568,320,320,0.0,4.0,
20.0,1.0,71602,320,320,0.0,4.0,
20.0,1.0,71635,320,320,0.0,4.0,
20.0,1.0,71669,320,320,0.0,4.0,
20.0,1.0,71702,320,320,0.0,4.0,
20.0,1.0,71736,320,320,0.0,4.0,
20.0,1.0,71769,320,320,0.0,4.0,
20.0,1.0,71802,320,320,0.0,4.0,
20.0,1.0,71836,320,320,0.0,4.0,
20.0,1.0,71870,320,320,0.0,4.0,
20.0,1.0,71900,320,320,0.0,4.0,
20.0,1.0,71932,320,320,0.0,4.0,
20.0,1.0,71964,320,320,0.0,4.0,
20.0,1.0,71999,320,320,0.0,4.0,
20.0,1.0,72034,320,320,0.0,4.0,
20.0,1.0,72068,320,320,0.0,4.0,
20.0,1.0,72100,320,320,0.0,4.0,
20.0,1.0,72132,320,320,0.0,4.0,
20.0,1.0,72164,320,320,0.0,4.0,
20.0,1.0,72196,320,320,0.0,4.0,
20.0,1.0,72228,320,320,0.0,4.0,
20.0,1.0,72260,320,320,0.0,4.0,
20.0,1.0,72292,320,320,0.0,4.0,
20.0,1.0,72324,320,320,0.0,4.0,
20.0,1.0,72356,320,320,0.0,4.0,
20.0,1.0,72387,320,320,0.0,4.0,
20.0,1.0,72420,320,320,0.0,4.0,
20.0,1.0,72454,320,320,0.0,4.0,
20.0,1.0,72487,320,320,0.0,4.0,
20.0,1.0,72521,320,320,0.0,4.0,
20.0,1.0,72555,320,320,0.0,4.0,
20.0,1.0,72585,320,320,0.0,4.0,
20.0,1.0,72617,320,320,0.0,4.0,
20.0,1.0,72648,320,320,0.0,4.0,
20.0,1.0,72678,320,320,0.0,4.0,
20.0,1.0,72711,320,320,0.0,4.0,
20.0,1.0,72744,320,320,0.0,4.0,
20.0,1.0,72774,320,320,0.0,4.0,
20.0,1.0,72805,320,320,0.0,4.0,
20.0,1.0,72838,320,320,0.0,4.0,
20.0,1.0,72872,320,320,0.0,4.0,
20.0,1.0,72905,320,320,0.0,4.0,
20.0,1.0,72939,320,320,0.0,4.0,
20.0,1.0,72973,320,320,0.0,4.0,
20.0,1.0,73005,320,320,0.0,4.0,
20.0,1.0,73039,320,320,0.0,4.0,
20.0,1.0,73073,320,320,0.0,4.0,
20.0,1.0,73106,320,320,0.0,4.0,
20.0,1.0,73140,320,320,0.0,4.0,
20.0,1.0,73172,320,320,0.0,4.0,
20.0,1.0,73207,320,320,0.0,4.0,
20.0,1.0,73239,320,320,0.0,4.0,
20.0,1.0,73273,320,320,0.0,4.0,
20.0,1.0,73306,320,320,0.0,4.0,
20.0,1.0,73340,320,320,0.0,4.0,
20.0,1.0,73373,320,320,0.0,4.0,
20.0,1.0,73406,320,320,0.0,4.0,
20.0,1.0,73440,320,320,0.0,4.0,
20.0,1.0,73473,320,320,0.0,4.0,
20.0,1.0,73507,320,320,0.0,4.0,
20.0,1.0,73540,320,320,0.0,4.0,
20.0,1.0,73573,320,320,0.0,4.0,
20.0,1.0,73607,320,320,0.0,4.0,
20.0,1.0,73640,320,320,0.0,4.0,
20.0,1.0,73674,320,320,0.0,4.0,
20.0,1.0,73708,320,320,0.0,4.0,
20.0,1.0,73741,320,320,0.0,4.0,
20.0,1.0,73772,320,320,0.0,4.0,
20.0,1.0,73804,320,320,0.0,4.0,
20.0,1.0,73836,320,320,0.0,4.0,
20.0,1.0,73868,320,320,0.0,4.0,
20.0,1.0,73900,320,320,0.0,4.0,
20.0,1.0,73932,320,320,0.0,4.0,
20.0,1.0,73963,320,320,0.0,4.0,
20.0,1.0,73996,320,320,0.0,4.0,
20.0,1.0,74028,320,320,0.0,4.0,
20.0,1.0,74058,320,320,0.0,4.0,
20.0,1.0,74091,320,320,0.0,4.0,
20.0,1.0,74125,320,320,0.0,4.0,
20.0,1.0,74159,320,320,0.0,4.0,
20.0,1.0,74193,320,320,0.0,4.0,
20.0,1.0,74226,320,320,0.0,4.0,
20.0,1.0,74259,320,320,0.0,4.0,
20.0,1.0,74293,320,320,0.0,4.0,
20.0,1.0,74326,320,320,0.0,4.0,
20.0,1.0,74359,320,320,0.0,4.0,
20.0,1.0,74393,320,320,0.0,4.0,
20.0,1.0,74426,320,320,0.0,4.0,
20.0,1.0,74460,320,320,0.0,4.0,
20.0,1.0,74493,320,320,0.0,4.0,
20.0,1.0,74526,320,320,0.0,4.0,
20.0,1.0,74559,320,320,0.0,4.0,
20.0,1.0,74593,320,320,0.0,4.0,
20.0,1.0,74626,320,320,0.0,4.0,
20.0,1.0,74660,320,320,0.0,4.0,
20.0,1.0,74693,320,320,0.0,4.0,
20.0,1.0,74727,320,320,0.0,4.0,
20.0,1.0,74760,320,320,0.0,4.0,
20.0,1.0,74793,320,320,0.0,4.0,
20.0,1.0,74827,320,320,0.0,4.0,
20.0,1.0,74861,320,320,0.0,4.0,
20.0,1.0,74894,320,320,0.0,4.0,
20.0,1.0,74927,320,320,0.0,4.0,
20.0,1.0,74961,320,320,0.0,4.0,
20.0,1.0,74994,320,320,0.0,4.0,
20.0,1.0,75028,320,320,0.0,4.0,
20.0,1.0,75061,320,320,0.0,4.0,
20.0,1.0,75094,320,320,0.0,4.0,
20.0,1.0,75128,320,320,0.0,4.0,
20.0,1.0,75161,320,320,0.0,4.0,
20.0,1.0,75194,320,320,0.0,4.0,
20.0,1.0,75228,320,320,0.0,4.0,
20.0,1.0,75261,320,320,0.0,4.0,
20.0,1.0,75295,320,320,0.0,4.0,
20.0,1.0,75329,320,320,0.0,4.0,
20.0,1.0,75362,320,320,0.0,4.0,
20.0,1.0,75395,320,320,0.0,4.0,
20.0,1.0,75429,320,320,0.0,4.0,
20.0,1.0,75462,320,320,0.0,4.0,
20.0,1.0,75494,320,320,0.0,4.0,
20.0,1.0,75528,320,320,0.0,4.0,
20.0,1.0,75562,320,320,0.0,4.0,
20.0,1.0,75596,320,320,0.0,4.0,
20.0,1.0,75629,320,320,0.0,4.0,
20.0,1.0,75663,320,320,0.0,4.0,
20.0,1.0,75696,320,320,0.0,4.0,
20.0,1.0,75730,320,320,0.0,4.0,
20.0,1.0,75763,320,320,0.0,4.0,
20.0,1.0,75796,320,320,0.0,4.0,
20.0,1.0,75829,320,320,0.0,4.0,
20.0,1.0,75863,320,320,0.0,4.0,
20.0,1.0,75896,320,320,0.0,4.0,
20.0,1.0,75930,320,320,0.0,4.0,
20.0,1.0,75963,320,320,0.0,4.0,
20.0,1.0,75997,320,320,0.0,4.0,
20.0,1.0,76030,320,320,0.0,4.0,
20.0,1.0,76063,320,320,0.0,4.0,
20.0,1.0,76097,320,320,0.0,4.0,
20.0,1.0,76130,320,320,0.0,4.0,
20.0,1.0,76164,320,320,0.0,4.0,
20.0,1.0,76198,320,320,0.0,4.0,
20.0,1.0,76231,320,320,0.0,4.0,
20.0,1.0,76264,320,320,0.0,4.0,
20.0,1.0,76297,320,320,0.0,4.0,
20.0,1.0,76331,320,320,0.0,4.0,
20.0,1.0,76364,320,320,0.0,4.0,
20.0,1.0,76398,320,320,0.0,4.0,
20.0,1.0,76431,320,320,0.0,4.0,
20.0,1.0,76465,320,320,0.0,4.0,
20.0,1.0,76498,320,320,0.0,4.0,
20.0,1.0,76531,320,320,0.0,4.0,
20.0,1.0,76565,320,320,0.0,4.0,
20.0,1.0,76598,320,320,0.0,4.0,
20.0,1.0,76632,320,320,0.0,4.0,
20.0,1.0,76665,320,320,0.0,4.0,
20.0,1.0,76698,320,320,0.0,4.0,
20.0,1.0,76732,320,320,0.0,4.0,
20.0,1.0,76764,320,320,0.0,4.0,
20.0,1.0,76799,320,320,0.0,4.0,
20.0,1.0,76832,320,320,0.0,4.0,
20.0,1.0,76866,320,320,0.0,4.0,
