Spatial Frequency(Hz),Modulation(0-1),System time since start (milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
1.0,0.804,109593,1849,1984,135.0,4.0,
1.0,0.804,109627,1850,1985,135.0,4.0,
1.0,0.804,109660,1852,1986,134.0,4.0,
1.0,0.804,109693,1853,1987,134.0,4.0,
1.0,0.804,109727,1855,1988,133.0,4.0,
1.0,0.804,109760,1856,1989,133.0,4.0,
1.0,0.804,109795,1857,1990,133.0,4.0,
1.0,0.804,109827,1859,1991,132.0,4.0,
1.0,0.804,109861,1860,1992,132.0,4.0,
1.0,0.804,109894,1861,1993,132.0,4.0,
1.0,0.804,109927,1864,1994,130.0,4.0,
1.0,0.804,109961,1868,1995,127.0,4.0,
1.0,0.804,109994,1873,1996,123.0,4.0,
1.0,0.804,110028,1879,1997,118.0,4.0,
1.0,0.804,110061,1885,1998,113.0,4.0,
1.0,0.804,110095,1890,1999,109.0,4.0,
1.0,0.804,110129,1892,2000,108.0,4.0,
1.0,0.804,110161,1891,2001,110.0,4.0,
1.0,0.804,110195,1888,2002,114.0,4.0,
1.0,0.804,110228,1883,2003,120.0,4.0,
1.0,0.804,110262,1875,2004,129.0,4.0,
1.0,0.804,110295,1865,2005,140.0,4.0,
1.0,0.804,110330,1854,2008,154.0,4.0,
1.0,0.804,110362,1842,2009,167.0,4.0,
1.0,0.804,110395,1830,2010,180.0,4.0,
1.0,0.804,110429,1818,2011,193.0,4.0,
1.0,0.804,110462,1807,2012,205.0,4.0,
1.0,0.804,110496,1797,2013,216.0,4.0,
1.0,0.804,110529,1788,2014,226.0,4.0,
1.0,0.804,110562,1779,2015,236.0,4.0,
1.0,0.804,110596,1773,2016,243.0,4.0,
1.0,0.804,110629,1769,2017,248.0,4.0,
1.0,0.804,110663,1768,2018,250.0,4.0,
1.0,0.804,110696,1769,2019,250.0,4.0,
1.0,0.804,110730,1772,2020,248.0,4.0,
1.0,0.804,110763,1777,2021,244.0,4.0,
1.0,0.804,110796,1782,2022,240.0,4.0,
1.0,0.804,110830,1789,2023,234.0,4.0,
1.0,0.804,110863,1796,2024,228.0,4.0,
1.0,0.804,110897,1803,2025,222.0,4.0,
1.0,0.804,110930,1811,2026,215.0,4.0,
1.0,0.804,110964,1820,2027,207.0,4.0,
1.0,0.804,110997,1829,2028,199.0,4.0,
1.0,0.804,111031,1840,2029,189.0,4.0,
1.0,0.804,111064,1852,2030,178.0,4.0,
1.0,0.804,111097,1866,2031,165.0,4.0,
1.0,0.804,111131,1880,2032,152.0,4.0,
1.0,0.804,111164,1893,2033,140.0,4.0,
1.0,0.804,111198,1905,2034,129.0,4.0,
1.0,0.804,111231,1915,2035,120.0,4.0,
1.0,0.804,111264,1923,2036,113.0,4.0,
1.0,0.804,111298,1929,2037,108.0,4.0,
1.0,0.804,111331,1934,2037,104.0,4.0,
1.0,0.804,111365,1938,2039,101.0,4.0,
1.0,0.804,111399,1939,2040,101.0,4.0,
1.0,0.804,111434,1940,2041,101.0,4.0,
1.0,0.804,111467,1939,2042,103.0,4.0,
1.0,0.804,111500,1937,2043,106.0,4.0,
1.0,0.804,111532,1935,2044,109.0,4.0,
1.0,0.804,111566,1934,2045,111.0,4.0,
1.0,0.804,111600,1932,2046,114.0,4.0,
1.0,0.804,111632,1930,2047,117.0,4.0,
1.0,0.804,111665,1930,2048,118.0,4.0,
1.0,0.804,111699,1930,2049,119.0,4.0,
1.0,0.804,111732,1933,2050,117.0,4.0,
1.0,0.804,111766,1937,2051,114.0,4.0,
1.0,0.804,111799,1942,2052,110.0,4.0,
1.0,0.804,111833,1947,2053,106.0,4.0,
1.0,0.804,111866,1951,2054,103.0,4.0,
3.0,0.804,111899,1951,2054,103.0,4.0,
3.0,0.804,111933,591,591,0.0,4.0,
3.0,0.804,111966,583,592,9.0,4.0,
3.0,0.804,112000,574,593,19.0,4.0,
3.0,0.804,112033,563,594,31.0,4.0,
3.0,0.804,112067,551,594,43.0,4.0,
3.0,0.804,112100,540,596,56.0,4.0,
3.0,0.804,112133,530,597,67.0,4.0,
3.0,0.804,112167,520,598,78.0,4.0,
3.0,0.804,112200,510,599,89.0,4.0,
3.0,0.804,112235,502,600,98.0,4.0,
3.0,0.804,112267,502,600,98.0,4.0,
3.0,0.804,112301,490,602,112.0,4.0,
3.0,0.804,112334,486,603,117.0,4.0,
3.0,0.804,112367,485,603,118.0,4.0,
3.0,0.804,112401,485,605,120.0,4.0,
3.0,0.804,112434,488,605,117.0,4.0,
3.0,0.804,112468,488,606,118.0,4.0,
3.0,0.804,112501,500,608,108.0,4.0,
3.0,0.804,112534,509,609,100.0,4.0,
3.0,0.804,112568,519,610,91.0,4.0,
3.0,0.804,112601,529,611,82.0,4.0,
3.0,0.804,112635,539,612,73.0,4.0,
3.0,0.804,112668,549,613,64.0,4.0,
3.0,0.804,112701,560,614,54.0,4.0,
3.0,0.804,112735,572,615,43.0,4.0,
3.0,0.804,112768,585,616,31.0,4.0,
3.0,0.804,112802,599,617,18.0,4.0,
3.0,0.804,112835,613,618,5.0,4.0,
3.0,0.804,112870,628,619,9.0,4.0,
3.0,0.804,112904,642,620,22.0,4.0,
3.0,0.804,112935,656,621,35.0,4.0,
3.0,0.804,112969,668,622,46.0,4.0,
3.0,0.804,113002,677,623,54.0,4.0,
3.0,0.804,113036,684,624,60.0,4.0,
3.0,0.804,113069,687,625,62.0,4.0,
3.0,0.804,113103,688,626,62.0,4.0,
3.0,0.804,113136,687,627,60.0,4.0,
3.0,0.804,113170,684,628,56.0,4.0,
3.0,0.804,113203,680,629,51.0,4.0,
3.0,0.804,113236,680,629,51.0,4.0,
3.0,0.804,113270,670,631,39.0,4.0,
3.0,0.804,113303,664,632,32.0,4.0,
3.0,0.804,113337,658,633,25.0,4.0,
3.0,0.804,113370,652,634,18.0,4.0,
3.0,0.804,113403,647,635,12.0,4.0,
3.0,0.804,113437,644,636,8.0,4.0,
3.0,0.804,113470,643,637,6.0,4.0,
3.0,0.804,113504,643,637,6.0,4.0,
3.0,0.804,113537,646,639,7.0,4.0,
3.0,0.804,113571,649,640,9.0,4.0,
3.0,0.804,113604,653,641,12.0,4.0,
3.0,0.804,113637,657,642,15.0,4.0,
3.0,0.804,113671,660,643,17.0,4.0,
3.0,0.804,113704,662,644,18.0,4.0,
3.0,0.804,113738,662,645,17.0,4.0,
3.0,0.804,113771,660,646,14.0,4.0,
3.0,0.804,113804,658,647,11.0,4.0,
3.0,0.804,113838,657,648,9.0,4.0,
3.0,0.804,113871,655,649,6.0,4.0,
3.0,0.804,113905,655,650,5.0,4.0,
3.0,0.804,113938,654,651,3.0,4.0,
3.0,0.804,113972,654,652,2.0,4.0,
3.0,0.804,114005,653,653,0.0,4.0,
3.0,0.804,114038,653,654,1.0,4.0,
3.0,0.804,114072,652,655,3.0,4.0,
3.0,0.804,114105,652,656,4.0,4.0,
3.0,0.804,114140,651,657,6.0,4.0,
3.0,0.804,114174,650,658,8.0,4.0,
3.0,0.804,114206,649,659,10.0,4.0,
3.0,0.804,114241,649,660,11.0,4.0,
3.0,0.804,114272,648,661,13.0,4.0,
3.0,0.804,114306,648,662,14.0,4.0,
3.0,0.804,114339,647,662,15.0,4.0,
3.0,0.804,114373,645,664,19.0,4.0,
3.0,0.804,114406,643,665,22.0,4.0,
3.0,0.804,114439,640,666,26.0,4.0,
3.0,0.804,114473,638,667,29.0,4.0,
3.0,0.804,114506,637,668,31.0,4.0,
3.0,0.804,114541,638,669,31.0,4.0,
3.0,0.804,114573,640,670,30.0,4.0,
3.0,0.804,114607,643,671,28.0,4.0,
3.0,0.804,114640,646,672,26.0,4.0,
3.0,0.804,114673,648,673,25.0,4.0,
3.0,0.804,114707,649,674,25.0,4.0,
3.0,0.804,114740,649,675,26.0,4.0,
3.0,0.804,114774,648,676,28.0,4.0,
3.0,0.804,114807,644,677,33.0,4.0,
3.0,0.804,114841,639,678,39.0,4.0,
3.0,0.804,114874,632,679,47.0,4.0,
3.0,0.804,114907,624,680,56.0,4.0,
3.0,0.804,114941,616,681,65.0,4.0,
3.0,0.804,114974,610,682,72.0,4.0,
3.0,0.804,115008,610,682,72.0,4.0,
3.0,0.804,115041,598,684,86.0,4.0,
3.0,0.804,115075,593,685,92.0,4.0,
3.0,0.804,115108,590,686,96.0,4.0,
3.0,0.804,115142,588,687,99.0,4.0,
3.0,0.804,115175,588,688,100.0,4.0,
3.0,0.804,115208,591,689,98.0,4.0,
3.0,0.804,115242,597,690,93.0,4.0,
3.0,0.804,115275,604,691,87.0,4.0,
3.0,0.804,115309,612,692,80.0,4.0,
3.0,0.804,115342,620,693,73.0,4.0,
3.0,0.804,115375,629,694,65.0,4.0,
3.0,0.804,115409,638,695,57.0,4.0,
3.0,0.804,115442,645,696,51.0,4.0,
3.0,0.804,115477,650,697,47.0,4.0,
3.0,0.804,115509,654,698,44.0,4.0,
3.0,0.804,115542,656,699,43.0,4.0,
3.0,0.804,115576,657,700,43.0,4.0,
3.0,0.804,115609,657,701,44.0,4.0,
3.0,0.804,115643,658,702,44.0,4.0,
3.0,0.804,115676,659,703,44.0,4.0,
3.0,0.804,115711,658,704,46.0,4.0,
3.0,0.804,115743,655,705,50.0,4.0,
3.0,0.804,115776,651,706,55.0,4.0,
3.0,0.804,115810,645,707,62.0,4.0,
3.0,0.804,115843,638,708,70.0,4.0,
3.0,0.804,115877,629,709,80.0,4.0,
3.0,0.804,115910,619,710,91.0,4.0,
3.0,0.804,115944,608,711,103.0,4.0,
3.0,0.804,115977,596,712,116.0,4.0,
3.0,0.804,116010,583,712,129.0,4.0,
3.0,0.804,116044,571,714,143.0,4.0,
3.0,0.804,116077,559,715,156.0,4.0,
3.0,0.804,116111,547,716,169.0,4.0,
3.0,0.804,116144,536,717,181.0,4.0,
3.0,0.804,116178,525,718,193.0,4.0,
3.0,0.804,116211,517,719,202.0,4.0,
3.0,0.804,116244,510,720,210.0,4.0,
3.0,0.804,116278,507,721,214.0,4.0,
3.0,0.804,116311,506,722,216.0,4.0,
3.0,0.804,116345,509,723,214.0,4.0,
3.0,0.804,116378,514,724,210.0,4.0,
3.0,0.804,116411,520,725,205.0,4.0,
3.0,0.804,116445,526,726,200.0,4.0,
3.0,0.804,116478,532,727,195.0,4.0,
3.0,0.804,116512,538,728,190.0,4.0,
3.0,0.804,116545,544,729,185.0,4.0,
3.0,0.804,116579,548,730,182.0,4.0,
3.0,0.804,116612,551,731,180.0,4.0,
3.0,0.804,116645,554,732,178.0,4.0,
3.0,0.804,116679,557,733,176.0,4.0,
3.0,0.804,116712,561,734,173.0,4.0,
3.0,0.804,116746,565,735,170.0,4.0,
3.0,0.804,116779,571,736,165.0,4.0,
3.0,0.804,116813,577,737,160.0,4.0,
3.0,0.804,116846,583,738,155.0,4.0,
3.0,0.804,116881,589,739,150.0,4.0,
3.0,0.804,116913,596,740,144.0,4.0,
3.0,0.804,116947,605,741,136.0,4.0,
3.0,0.804,116980,614,742,128.0,4.0,
3.0,0.804,117013,625,743,118.0,4.0,
3.0,0.804,117046,636,744,108.0,4.0,
3.0,0.804,117080,647,745,98.0,4.0,
3.0,0.804,117113,658,746,88.0,4.0,
3.0,0.804,117147,667,747,80.0,4.0,
3.0,0.804,117180,676,748,72.0,4.0,
3.0,0.804,117214,683,749,66.0,4.0,
3.0,0.804,117247,688,750,62.0,4.0,
3.0,0.804,117280,693,751,58.0,4.0,
3.0,0.804,117314,696,752,56.0,4.0,
3.0,0.804,117347,699,753,54.0,4.0,
3.0,0.804,117381,703,753,50.0,4.0,
3.0,0.804,117414,707,749,42.0,4.0,
3.0,0.804,117448,711,740,29.0,4.0,
3.0,0.804,117481,714,740,26.0,4.0,
3.0,0.804,117514,717,708,9.0,4.0,
3.0,0.804,117548,717,684,33.0,4.0,
3.0,0.804,117581,715,660,55.0,4.0,
3.0,0.804,117615,711,637,74.0,4.0,
3.0,0.804,117648,707,619,88.0,4.0,
3.0,0.804,117682,702,604,98.0,4.0,
3.0,0.804,117715,696,589,107.0,4.0,
3.0,0.804,117748,688,574,114.0,4.0,
3.0,0.804,117782,681,560,121.0,4.0,
3.0,0.804,117815,675,560,115.0,4.0,
3.0,0.804,117849,669,548,121.0,4.0,
3.0,0.804,117882,663,548,115.0,4.0,
3.0,0.804,117915,659,548,111.0,4.0,
3.0,0.804,117949,656,548,108.0,4.0,
3.0,0.804,117982,654,548,106.0,4.0,
3.0,0.804,118016,654,548,106.0,4.0,
3.0,0.804,118049,657,549,108.0,4.0,
3.0,0.804,118082,662,550,112.0,4.0,
3.0,0.804,118116,668,551,117.0,4.0,
3.0,0.804,118151,675,555,120.0,4.0,
3.0,0.804,118183,682,561,121.0,4.0,
3.0,0.804,118216,687,569,118.0,4.0,
3.0,0.804,118250,690,579,111.0,4.0,
3.0,0.804,118283,690,590,100.0,4.0,
3.0,0.804,118317,689,601,88.0,4.0,
3.0,0.804,118350,686,612,74.0,4.0,
3.0,0.804,118383,680,623,57.0,4.0,
3.0,0.804,118417,673,634,39.0,4.0,
3.0,0.804,118450,665,645,20.0,4.0,
3.0,0.804,118484,656,657,1.0,4.0,
3.0,0.804,118517,647,669,22.0,4.0,
3.0,0.804,118551,638,681,43.0,4.0,
3.0,0.804,118584,629,692,63.0,4.0,
3.0,0.804,118617,618,701,83.0,4.0,
3.0,0.804,118651,607,706,99.0,4.0,
3.0,0.804,118684,596,706,110.0,4.0,
3.0,0.804,118718,585,706,120.0,4.0,
3.0,0.804,118751,576,704,128.0,4.0,
3.0,0.804,118784,568,701,133.0,4.0,
3.0,0.804,118818,560,697,137.0,4.0,
3.0,0.804,118851,553,689,136.0,4.0,
3.0,0.804,118885,546,677,131.0,4.0,
3.0,0.804,118918,540,661,121.0,4.0,
3.0,0.804,118952,535,644,109.0,4.0,
3.0,0.804,118985,530,626,96.0,4.0,
3.0,0.804,119018,527,609,82.0,4.0,
3.0,0.804,119052,526,591,65.0,4.0,
3.0,0.804,119085,526,591,65.0,4.0,
3.0,0.804,119119,529,556,27.0,4.0,
3.0,0.804,119152,534,539,5.0,4.0,
3.0,0.804,119186,541,522,19.0,4.0,
3.0,0.804,119219,551,504,47.0,4.0,
3.0,0.804,119252,560,489,71.0,4.0,
3.0,0.804,119286,569,477,92.0,4.0,
3.0,0.804,119319,577,468,109.0,4.0,
3.0,0.804,119353,584,464,120.0,4.0,
3.0,0.804,119386,589,464,125.0,4.0,
3.0,0.804,119420,593,467,126.0,4.0,
3.0,0.804,119453,597,470,127.0,4.0,
3.0,0.804,119486,600,473,127.0,4.0,
3.0,0.804,119520,602,477,125.0,4.0,
3.0,0.804,119553,603,484,119.0,4.0,
3.0,0.804,119587,605,494,111.0,4.0,
3.0,0.804,119620,607,503,104.0,4.0,
3.0,0.804,119653,609,514,95.0,4.0,
3.0,0.804,119687,611,525,86.0,4.0,
3.0,0.804,119720,614,536,78.0,4.0,
3.0,0.804,119754,617,547,70.0,4.0,
3.0,0.804,119787,622,558,64.0,4.0,
3.0,0.804,119821,627,558,69.0,4.0,
3.0,0.804,119854,633,580,53.0,4.0,
3.0,0.804,119887,641,589,52.0,4.0,
3.0,0.804,119921,1892,599,1293.0,4.0,
3.0,0.804,119954,1897,608,1289.0,4.0,
3.0,0.804,119988,1899,618,1281.0,4.0,
3.0,0.804,120021,1899,626,1273.0,4.0,
3.0,0.804,120055,1897,626,1271.0,4.0,
3.0,0.804,120088,1893,637,1256.0,4.0,
3.0,0.804,120121,1888,641,1247.0,4.0,
3.0,0.804,120155,1882,645,1237.0,4.0,
3.0,0.804,120188,1876,648,1228.0,4.0,
3.0,0.804,120222,1869,651,1218.0,4.0,
3.0,0.804,120255,1862,654,1208.0,4.0,
3.0,0.804,120289,1856,657,1199.0,4.0,
3.0,0.804,120322,1851,658,1193.0,4.0,
3.0,0.804,120355,1845,658,1187.0,4.0,
3.0,0.804,120389,1838,658,1180.0,4.0,
3.0,0.804,120422,1831,662,1169.0,4.0,
3.0,0.804,120456,1825,674,1151.0,4.0,
3.0,0.804,120489,1825,674,1151.0,4.0,
3.0,0.804,120522,1815,727,1088.0,4.0,
3.0,0.804,120556,1812,761,1051.0,4.0,
3.0,0.804,120589,1810,794,1016.0,4.0,
3.0,0.804,120623,1808,829,979.0,4.0,
3.0,0.804,120656,1808,867,941.0,4.0,
3.0,0.804,120690,1808,909,899.0,4.0,
3.0,0.804,120723,1809,950,859.0,4.0,
3.0,0.804,120756,1813,991,822.0,4.0,
3.0,0.804,120790,1818,1032,786.0,4.0,
3.0,0.804,120823,1825,1070,755.0,4.0,
3.0,0.804,120857,1834,1109,725.0,4.0,
3.0,0.804,120890,1845,1147,698.0,4.0,
3.0,0.804,120923,1858,1185,673.0,4.0,
3.0,0.804,120957,1873,1224,649.0,4.0,
3.0,0.804,120990,1887,1264,623.0,4.0,
3.0,0.804,121024,1901,1305,596.0,4.0,
3.0,0.804,121057,1912,1345,567.0,4.0,
3.0,0.804,121091,1921,1386,535.0,4.0,
3.0,0.804,121124,1926,1427,499.0,4.0,
3.0,0.804,121157,1930,1468,462.0,4.0,
3.0,0.804,121191,1932,1510,422.0,4.0,
3.0,0.804,121224,1932,1551,381.0,4.0,
3.0,0.804,121258,1930,1593,337.0,4.0,
3.0,0.804,121291,1928,1634,294.0,4.0,
3.0,0.804,121325,1925,1676,249.0,4.0,
3.0,0.804,121358,1921,1717,204.0,4.0,
3.0,0.804,121391,1917,1758,159.0,4.0,
3.0,0.804,121425,1913,1800,113.0,4.0,
3.0,0.804,121458,1910,1840,70.0,4.0,
3.0,0.804,121492,1907,1878,29.0,4.0,
3.0,0.804,121525,1905,1910,5.0,4.0,
3.0,0.804,121559,1904,1931,27.0,4.0,
3.0,0.804,121592,1905,1945,40.0,4.0,
3.0,0.804,121625,1907,1952,45.0,4.0,
3.0,0.804,121659,1910,1953,43.0,4.0,
3.0,0.804,121692,1913,1954,41.0,4.0,
3.0,0.804,121726,1915,1955,40.0,4.0,
3.0,0.804,121759,1917,1956,39.0,4.0,
3.0,0.804,121793,1917,1956,39.0,4.0,
3.0,0.804,121826,1917,1955,38.0,4.0,
3.0,0.804,121861,1917,1952,35.0,4.0,
3.0,0.804,121893,1918,1948,30.0,4.0,
3.0,0.804,121926,1919,1944,25.0,4.0,
3.0,0.804,121960,1921,1940,19.0,4.0,
3.0,0.804,121993,1923,1936,13.0,4.0,
3.0,0.804,122027,1926,1932,6.0,4.0,
3.0,0.804,122060,1929,1927,2.0,4.0,
3.0,0.804,122094,1932,1920,12.0,4.0,
3.0,0.804,122127,1933,1913,20.0,4.0,
3.0,0.804,122160,1933,1913,20.0,4.0,
3.0,0.804,122194,1931,1906,25.0,4.0,
3.0,0.804,122227,1927,1899,28.0,4.0,
3.0,0.804,122260,1922,1898,24.0,4.0,
3.0,0.804,122294,1917,1897,20.0,4.0,
3.0,0.804,122327,1912,1897,15.0,4.0,
3.0,0.804,122361,1906,1897,9.0,4.0,
3.0,0.804,122394,1899,1897,2.0,4.0,
3.0,0.804,122428,1891,1902,11.0,4.0,
3.0,0.804,122461,1882,1913,31.0,4.0,
3.0,0.804,122494,1875,1928,53.0,4.0,
3.0,0.804,122528,1867,1943,76.0,4.0,
3.0,0.804,122561,1861,1958,97.0,4.0,
3.0,0.804,122595,1856,1972,116.0,4.0,
3.0,0.804,122628,1852,1985,133.0,4.0,
3.0,0.804,122662,1849,1997,148.0,4.0,
3.0,0.804,122695,1847,2004,157.0,4.0,
3.0,0.804,122728,1846,2007,161.0,4.0,
3.0,0.804,122762,1844,2010,166.0,4.0,
3.0,0.804,122795,1840,2013,173.0,4.0,
3.0,0.804,122829,1835,2016,181.0,4.0,
3.0,0.804,122862,1827,2017,190.0,4.0,
3.0,0.804,122896,1817,2018,201.0,4.0,
3.0,0.804,122929,1806,2019,213.0,4.0,
3.0,0.804,122962,1794,2019,225.0,4.0,
3.0,0.804,122996,1783,2019,236.0,4.0,
3.0,0.804,123030,1773,2018,245.0,4.0,
3.0,0.804,123063,1763,2015,252.0,4.0,
3.0,0.804,123096,1753,2010,257.0,4.0,
3.0,0.804,123129,1745,2003,258.0,4.0,
3.0,0.804,123163,1739,1996,257.0,4.0,
3.0,0.804,123196,1734,1989,255.0,4.0,
3.0,0.804,123230,1731,1981,250.0,4.0,
3.0,0.804,123263,1730,1981,251.0,4.0,
3.0,0.804,123297,1731,1961,230.0,4.0,
3.0,0.804,123330,1734,1961,227.0,4.0,
3.0,0.804,123363,1739,1949,210.0,4.0,
3.0,0.804,123397,1746,1925,179.0,4.0,
3.0,0.804,123431,1755,1913,158.0,4.0,
3.0,0.804,123464,1766,1901,135.0,4.0,
3.0,0.804,123497,1776,1889,113.0,4.0,
3.0,0.804,123531,1786,1877,91.0,4.0,
3.0,0.804,123564,1796,1865,69.0,4.0,
3.0,0.804,123597,1807,1853,46.0,4.0,
3.0,0.804,123631,1819,1841,22.0,4.0,
3.0,0.804,123664,1832,1829,3.0,4.0,
3.0,0.804,123698,1846,1818,28.0,4.0,
3.0,0.804,123731,1861,1814,47.0,4.0,
3.0,0.804,123765,1876,1814,62.0,4.0,
3.0,0.804,123798,1890,1817,73.0,4.0,
3.0,0.804,123831,1903,1820,83.0,4.0,
3.0,0.804,123865,1914,1823,91.0,4.0,
3.0,0.804,123898,1923,1828,95.0,4.0,
3.0,0.804,123932,1929,1835,94.0,4.0,
3.0,0.804,123965,1932,1843,89.0,4.0,
3.0,0.804,123998,1933,1851,82.0,4.0,
3.0,0.804,124032,1931,1861,70.0,4.0,
3.0,0.804,124065,1928,1870,58.0,4.0,
3.0,0.804,124099,1924,1880,44.0,4.0,
3.0,0.804,124132,1920,1891,29.0,4.0,
3.0,0.804,124166,1914,1900,14.0,4.0,
3.0,0.804,124199,1914,1900,14.0,4.0,
3.0,0.804,124232,1901,1919,18.0,4.0,
3.0,0.804,124266,1896,1929,33.0,4.0,
3.0,0.804,124299,1892,1937,45.0,4.0,
3.0,0.804,124333,1889,1945,56.0,4.0,
3.0,0.804,124366,1888,1945,57.0,4.0,
3.0,0.804,124400,1889,1949,60.0,4.0,
3.0,0.804,124433,1892,1950,58.0,4.0,
3.0,0.804,124466,1895,1951,56.0,4.0,
3.0,0.804,124500,1899,1951,52.0,4.0,
3.0,0.804,124533,1903,1947,44.0,4.0,
3.0,0.804,124567,1906,1940,34.0,4.0,
3.0,0.804,124600,1907,1932,25.0,4.0,
3.0,0.804,124633,1907,1924,17.0,4.0,
3.0,0.804,124667,1905,1916,11.0,4.0,
3.0,0.804,124700,1903,1908,5.0,4.0,
3.0,0.804,124734,1901,1900,1.0,4.0,
3.0,0.804,124769,1900,1892,8.0,4.0,
3.0,0.804,124801,1899,1885,14.0,4.0,
3.0,0.804,124834,1899,1878,21.0,4.0,
3.0,0.804,124867,1899,1871,28.0,4.0,
3.0,0.804,124901,1898,1864,34.0,4.0,
3.0,0.804,124934,1897,1860,37.0,4.0,
3.0,0.804,124968,1897,1856,41.0,4.0,
3.0,0.804,125001,1897,1852,45.0,4.0,
3.0,0.804,125035,1896,1848,48.0,4.0,
3.0,0.804,125068,1895,1845,50.0,4.0,
3.0,0.804,125101,1894,1844,50.0,4.0,
3.0,0.804,125135,1893,1844,49.0,4.0,
3.0,0.804,125168,1893,1844,49.0,4.0,
3.0,0.804,125202,1893,1844,49.0,4.0,
3.0,0.804,125235,1891,1844,47.0,4.0,
3.0,0.804,125269,1890,1845,45.0,4.0,
3.0,0.804,125302,1888,1849,39.0,4.0,
3.0,0.804,125335,1885,1856,29.0,4.0,
3.0,0.804,125369,1883,1863,20.0,4.0,
3.0,0.804,125402,1882,1870,12.0,4.0,
3.0,0.804,125436,1883,1877,6.0,4.0,
3.0,0.804,125469,1886,1884,2.0,4.0,
3.0,0.804,125502,1888,1891,3.0,4.0,
3.0,0.804,125536,1891,1898,7.0,4.0,
3.0,0.804,125569,1893,1905,12.0,4.0,
3.0,0.804,125603,1895,1910,15.0,4.0,
3.0,0.804,125636,1894,1913,19.0,4.0,
3.0,0.804,125670,1892,1916,24.0,4.0,
3.0,0.804,125703,1888,1919,31.0,4.0,
3.0,0.804,125736,1883,1922,39.0,4.0,
3.0,0.804,125770,1875,1923,48.0,4.0,
3.0,0.804,125803,1867,1924,57.0,4.0,
3.0,0.804,125837,1860,1925,65.0,4.0,
3.0,0.804,125870,1854,1926,72.0,4.0,
3.0,0.804,125904,1848,1926,78.0,4.0,
3.0,0.804,125937,1842,1926,84.0,4.0,
3.0,0.804,125970,1838,1926,88.0,4.0,
3.0,0.804,126004,1835,1926,91.0,4.0,
3.0,0.804,126039,1833,1925,92.0,4.0,
3.0,0.804,126071,1834,1924,90.0,4.0,
3.0,0.804,126104,1837,1921,84.0,4.0,
3.0,0.804,126138,1843,1917,74.0,4.0,
3.0,0.804,126171,1850,1912,62.0,4.0,
3.0,0.804,126204,1858,1907,49.0,4.0,
3.0,0.804,126238,1867,1902,35.0,4.0,
3.0,0.804,126271,1876,1897,21.0,4.0,
3.0,0.804,126305,1876,1897,21.0,4.0,
3.0,0.804,126338,1891,1887,4.0,4.0,
3.0,0.804,126372,1896,1882,14.0,4.0,
3.0,0.804,126405,1899,1882,17.0,4.0,
3.0,0.804,126438,1901,1877,24.0,4.0,
3.0,0.804,126472,1902,1877,25.0,4.0,
3.0,0.804,126505,1903,1877,26.0,4.0,
3.0,0.804,126539,1903,1877,26.0,4.0,
3.0,0.804,126572,1904,1880,24.0,4.0,
3.0,0.804,126605,1903,1888,15.0,4.0,
3.0,0.804,126639,1900,1898,2.0,4.0,
3.0,0.804,126672,1895,1907,12.0,4.0,
3.0,0.804,126706,1889,1917,28.0,4.0,
3.0,0.804,126739,1882,1926,44.0,4.0,
3.0,0.804,126773,1873,1935,62.0,4.0,
3.0,0.804,126808,1862,1945,83.0,4.0,
3.0,0.804,126840,1851,1953,102.0,4.0,
3.0,0.804,126873,1839,1957,118.0,4.0,
3.0,0.804,126906,1826,1958,132.0,4.0,
3.0,0.804,126940,1813,1958,145.0,4.0,
3.0,0.804,126973,1802,1958,156.0,4.0,
3.0,0.804,127007,1790,1957,167.0,4.0,
3.0,0.804,127040,1779,1954,175.0,4.0,
3.0,0.804,127073,1769,1947,178.0,4.0,
3.0,0.804,127107,1760,1939,179.0,4.0,
3.0,0.804,127140,1754,1939,185.0,4.0,
3.0,0.804,127173,1751,1923,172.0,4.0,
3.0,0.804,127207,1751,1913,162.0,4.0,
3.0,0.804,127240,1755,1904,149.0,4.0,
3.0,0.804,127274,1760,1893,133.0,4.0,
3.0,0.804,127307,1766,1882,116.0,4.0,
3.0,0.804,127341,1766,1882,116.0,4.0,
3.0,0.804,127374,1779,1861,82.0,4.0,
3.0,0.804,127407,1784,1850,66.0,4.0,
3.0,0.804,127441,1790,1840,50.0,4.0,
3.0,0.804,127474,1794,1831,37.0,4.0,
3.0,0.804,127508,1797,1823,26.0,4.0,
3.0,0.804,127541,1800,1815,15.0,4.0,
3.0,0.804,127575,1803,1807,4.0,4.0,
3.0,0.804,127608,1806,1799,7.0,4.0,
3.0,0.804,127642,1811,1792,19.0,4.0,
3.0,0.804,127675,1817,1791,26.0,4.0,
3.0,0.804,127708,1823,1791,32.0,4.0,
3.0,0.804,127742,1829,1791,38.0,4.0,
3.0,0.804,127775,1835,1791,44.0,4.0,
3.0,0.804,127809,1843,1791,52.0,4.0,
3.0,0.804,127842,1851,1791,60.0,4.0,
3.0,0.804,127876,1861,1791,70.0,4.0,
6.0,0.804,127909,1861,1791,70.0,4.0,
6.0,0.804,127942,646,646,0.0,4.0,
6.0,0.804,127977,644,647,3.0,4.0,
6.0,0.804,128009,643,650,7.0,4.0,
6.0,0.804,128043,644,650,6.0,4.0,
6.0,0.804,128076,647,659,12.0,4.0,
